node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
19_0221,0.0,1.1236587e+07,0.0,5.7205485e-05,0.0,0.0045551243,0.0,1.245086e+07
39_0210,0.0,6.820328e+06,0.0,-4.596368e-07,0.0,0.0028994,0.0,7.7826e+06
39_A804,0.0,8.730992e+06,0.0,-0.00010403685,0.0,0.0036237831,0.0,1.2053486e+07
20_0112,0.0,5.446774e+06,0.0,-3.799965e-05,0.0,0.0024329657,0.0,6.369432e+06
26_0114,0.0,6.94455e+06,0.0,1.7087441e-06,0.0,0.0028499477,0.0,7.813438e+06
55_0122,0.0,7.993684e+06,0.0,3.3298114e-05,0.0,0.0029677367,0.0,8.791382e+06
48_AA01,0.0,5.498388e+06,0.004813491064655229,0.0021918605,0.0,0.002533026,0.0,1.3062112e+07
46_3052,0.0,5.509298e+06,0.0,7.559755e-05,0.0,0.0021436103,0.0,9.699326e+06
49_C458,0.0,1.5434331e+07,0.0,8.615466e-05,0.0,0.004653247,0.0,2.0157588e+07
37_0208,0.0,9.844518e+06,0.0,4.6671383e-05,0.0,0.0039185323,0.0,1.0982962e+07
26_0122,0.0,8.90025e+06,0.0,2.5335277e-05,0.0,0.003248128,0.0,9.766618e+06
6_0207,0.0,1.544507e+07,0.0,0.00011235554,0.0,0.0064730095,0.0,1.841388e+07
39_0110,0.0,7.95985e+06,0.0,2.2294538e-05,0.0,0.0032220026,0.0,8.93611e+06
38_3006,0.0,7.963164e+06,0.0,-5.7306897e-06,0.0,0.002870433,0.0,1.1352784e+07
19_0159,0.0,1.0598498e+07,0.0,9.097128e-05,0.0,0.0036788164,0.0,1.1469136e+07
32_0110,0.0,7.23652e+06,0.0,1.12307025e-05,0.0,0.0027801972,0.0,8.006516e+06
8_0213,0.0,9.97522e+06,0.0,5.5621087e-05,0.0,0.0039685164,0.0,1.1060356e+07
