source_project_id,target_project_id,source_node,target_node,overlap_start,overlap_end,edge_type
51_0122_19910726_1_1,51_2004_19980607_2_1,51_0122,51_2004,1998-06-07,2008-10-01,project_conflict
51_0122_19910726_1_1,51_2004_20040601_3_1,51_0122,51_2004,2004-06-01,2008-10-01,project_conflict
51_0122_20041001_2_1,51_2004_19980607_2_1,51_0122,51_2004,2004-10-01,2008-10-01,project_conflict
51_0122_20041001_2_1,51_2004_20040601_3_1,51_0122,51_2004,2004-10-01,2008-10-01,project_conflict
51_2564_19880701_1_1,51_5008_19880701_1_1,51_2564,51_5008,1988-07-01,2011-07-01,project_conflict
51_2564_19980604_2_1,51_5008_19880701_1_1,51_2564,51_5008,1998-06-04,2011-07-01,project_conflict
51_2564_20080601_3_1,51_5008_19880701_1_1,51_2564,51_5008,2008-06-01,2011-07-01,project_conflict
51_2564_20110701_4_1,51_5008_19880701_1_1,51_2564,51_5008,2011-07-01,2011-07-01,project_conflict
37_1028_19881101_1_1,51_5008_19880701_1_1,37_1028,51_5008,1988-11-01,2002-09-01,project_conflict
37_1028_20020901_2_1,51_5008_19880701_1_1,37_1028,51_5008,2002-09-01,2016-08-01,project_conflict
37_1028_20020901_2_1,51_5008_20140501_2_1,37_1028,51_5008,2014-05-01,2016-08-01,project_conflict
37_1028_20020901_2_1,51_5008_20140701_3_1,37_1028,51_5008,2014-07-01,2016-08-01,project_conflict
51_1464_19890801_1_1,51_5008_19880701_1_1,51_1464,51_5008,1989-08-01,1997-08-29,project_conflict
51_1464_19970829_2_1,51_5008_19880701_1_1,51_1464,51_5008,1997-08-29,2008-06-01,project_conflict
37_1030_19880801_1_1,51_5008_19880701_1_1,37_1030,51_5008,1988-08-01,2000-10-02,project_conflict
51_5009_19880701_1_1,51_5010_19880701_1_1,51_5009,51_5010,1988-07-01,2000-11-01,project_conflict
51_5009_19980531_2_1,51_5010_19880701_1_1,51_5009,51_5010,1998-05-31,2000-11-01,project_conflict
51_5010_19880701_1_1,51_A321_19880701_1_1,51_5010,51_A321,1988-07-01,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A321_19901022_2_1,51_5010,51_A321,1990-10-22,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A320_19880701_1_1,51_5010,51_A320,1988-07-01,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A320_19900917_2_1,51_5010,51_A320,1990-09-17,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A330_19880701_1_1,51_5010,51_A330,1988-07-01,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A330_19900917_2_1,51_5010,51_A330,1990-09-17,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A350_19880701_1_1,51_5010,51_A350,1988-07-01,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A350_19900917_2_1,51_5010,51_A350,1990-09-17,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A310_19880701_1_1,51_5010,51_A310,1988-07-01,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A310_19901022_2_1,51_5010,51_A310,1990-10-22,1997-10-29,project_conflict
51_5010_19880701_1_1,51_A340_19880701_1_1,51_5010,51_A340,1988-07-01,1997-10-29,project_conflict
51_1023_19880701_1_1,51_5010_19880701_1_1,51_1023,51_5010,1988-07-01,1997-10-29,project_conflict
51_1023_19971029_2_1,51_5010_19880701_1_1,51_1023,51_5010,1997-10-29,2000-11-01,project_conflict
37_1028_19881101_1_1,51_2564_19880701_1_1,37_1028,51_2564,1988-11-01,2002-09-01,project_conflict
37_1028_19881101_1_1,51_2564_19980604_2_1,37_1028,51_2564,1998-06-04,2002-09-01,project_conflict
37_1028_20020901_2_1,51_2564_19880701_1_1,37_1028,51_2564,2002-09-01,2011-07-01,project_conflict
37_1028_20020901_2_1,51_2564_19980604_2_1,37_1028,51_2564,2002-09-01,2011-07-01,project_conflict
37_1028_20020901_2_1,51_2564_20080601_3_1,37_1028,51_2564,2008-06-01,2011-07-01,project_conflict
37_1028_20020901_2_1,51_2564_20110701_4_1,37_1028,51_2564,2011-07-01,2011-07-01,project_conflict
37_1030_19880801_1_1,51_2564_19880701_1_1,37_1030,51_2564,1988-08-01,2000-10-02,project_conflict
37_1030_19880801_1_1,51_2564_19980604_2_1,37_1030,51_2564,1998-06-04,2000-10-02,project_conflict
51_1464_19890801_1_1,51_2564_19880701_1_1,51_1464,51_2564,1989-08-01,1997-08-29,project_conflict
51_1464_19970829_2_1,51_2564_19880701_1_1,51_1464,51_2564,1997-08-29,2008-06-01,project_conflict
51_1464_19970829_2_1,51_2564_19980604_2_1,51_1464,51_2564,1998-06-04,2008-06-01,project_conflict
51_1464_19970829_2_1,51_2564_20080601_3_1,51_1464,51_2564,2008-06-01,2008-06-01,project_conflict
51_1002_19880801_1_1,51_2021_19880701_1_1,51_1002,51_2021,1988-08-01,1990-05-14,project_conflict
51_1002_19900514_2_1,51_2021_19880701_1_1,51_1002,51_2021,1990-05-14,1995-10-24,project_conflict
51_1002_19900514_2_1,51_2021_19951024_2_1,51_1002,51_2021,1995-10-24,1999-05-03,project_conflict
51_1002_19990503_3_1,51_2021_19951024_2_1,51_1002,51_2021,1999-05-03,2002-08-01,project_conflict
51_1002_19990503_3_1,51_2021_19990601_3_1,51_1002,51_2021,1999-06-01,2002-08-01,project_conflict
37_5826_19880801_1_1,51_1002_19880801_1_1,37_5826,51_1002,1988-08-01,1990-05-14,project_conflict
37_5826_19880801_1_1,51_1002_19900514_2_1,37_5826,51_1002,1990-05-14,1995-11-30,project_conflict
37_5826_19951130_2_1,51_1002_19900514_2_1,37_5826,51_1002,1995-11-30,1999-05-03,project_conflict
37_5826_19951130_2_1,51_1002_19990503_3_1,37_5826,51_1002,1999-05-03,2004-10-01,project_conflict
51_1023_19880701_1_1,51_A340_19880701_1_1,51_1023,51_A340,1988-07-01,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A340_19880701_1_1,51_1023,51_A340,1997-10-29,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A310_19880701_1_1,51_1023,51_A310,1988-07-01,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A310_19901022_2_1,51_1023,51_A310,1990-10-22,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A310_19880701_1_1,51_1023,51_A310,1997-10-29,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A310_19901022_2_1,51_1023,51_A310,1997-10-29,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A350_19880701_1_1,51_1023,51_A350,1988-07-01,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A350_19900917_2_1,51_1023,51_A350,1990-09-17,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A350_19880701_1_1,51_1023,51_A350,1997-10-29,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A350_19900917_2_1,51_1023,51_A350,1997-10-29,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A330_19880701_1_1,51_1023,51_A330,1988-07-01,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A330_19900917_2_1,51_1023,51_A330,1990-09-17,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A330_19880701_1_1,51_1023,51_A330,1997-10-29,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A330_19900917_2_1,51_1023,51_A330,1997-10-29,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A320_19880701_1_1,51_1023,51_A320,1988-07-01,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A320_19900917_2_1,51_1023,51_A320,1990-09-17,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A320_19880701_1_1,51_1023,51_A320,1997-10-29,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A320_19900917_2_1,51_1023,51_A320,1997-10-29,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A321_19880701_1_1,51_1023,51_A321,1988-07-01,1997-10-29,project_conflict
51_1023_19880701_1_1,51_A321_19901022_2_1,51_1023,51_A321,1990-10-22,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A321_19880701_1_1,51_1023,51_A321,1997-10-29,1997-10-29,project_conflict
51_1023_19971029_2_1,51_A321_19901022_2_1,51_1023,51_A321,1997-10-29,1997-10-29,project_conflict
51_1023_19880701_1_1,51_5009_19880701_1_1,51_1023,51_5009,1988-07-01,1997-10-29,project_conflict
51_1023_19971029_2_1,51_5009_19880701_1_1,51_1023,51_5009,1997-10-29,2005-09-01,project_conflict
51_1023_19971029_2_1,51_5009_19980531_2_1,51_1023,51_5009,1998-05-31,2005-09-01,project_conflict
51_1023_19971029_2_1,51_5009_20040601_3_1,51_1023,51_5009,2004-06-01,2005-09-01,project_conflict
51_1464_19890801_1_1,51_5009_19880701_1_1,51_1464,51_5009,1989-08-01,1997-08-29,project_conflict
51_1464_19970829_2_1,51_5009_19880701_1_1,51_1464,51_5009,1997-08-29,2008-06-01,project_conflict
51_1464_19970829_2_1,51_5009_19980531_2_1,51_1464,51_5009,1998-05-31,2008-06-01,project_conflict
51_1464_19970829_2_1,51_5009_20040601_3_1,51_1464,51_5009,2004-06-01,2008-06-01,project_conflict
51_5009_19880701_1_1,51_A321_19880701_1_1,51_5009,51_A321,1988-07-01,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A321_19901022_2_1,51_5009,51_A321,1990-10-22,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A320_19880701_1_1,51_5009,51_A320,1988-07-01,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A320_19900917_2_1,51_5009,51_A320,1990-09-17,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A330_19880701_1_1,51_5009,51_A330,1988-07-01,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A330_19900917_2_1,51_5009,51_A330,1990-09-17,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A350_19880701_1_1,51_5009,51_A350,1988-07-01,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A350_19900917_2_1,51_5009,51_A350,1990-09-17,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A310_19880701_1_1,51_5009,51_A310,1988-07-01,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A310_19901022_2_1,51_5009,51_A310,1990-10-22,1997-10-29,project_conflict
51_5009_19880701_1_1,51_A340_19880701_1_1,51_5009,51_A340,1988-07-01,1997-10-29,project_conflict
37_5826_19880801_1_1,51_2021_19880701_1_1,37_5826,51_2021,1988-08-01,1995-10-24,project_conflict
37_5826_19880801_1_1,51_2021_19951024_2_1,37_5826,51_2021,1995-10-24,1995-11-30,project_conflict
37_5826_19951130_2_1,51_2021_19951024_2_1,37_5826,51_2021,1995-11-30,2002-08-01,project_conflict
37_5826_19951130_2_1,51_2021_19990601_3_1,37_5826,51_2021,1999-06-01,2002-08-01,project_conflict
10_1450_19881201_1_1,10_4002_19880901_1_1,10_1450,10_4002,1988-12-01,1993-10-28,project_conflict
10_1450_19881201_1_1,10_4002_19930601_2_1,10_1450,10_4002,1993-06-01,1993-10-28,project_conflict
10_1450_19881201_1_1,10_4002_19931028_3_1,10_1450,10_4002,1993-10-28,1998-10-26,project_conflict
10_1450_19980601_2_1,10_4002_19931028_3_1,10_1450,10_4002,1998-06-01,1998-10-26,project_conflict
10_1450_19981026_3_1,10_4002_19931028_3_1,10_1450,10_4002,1998-10-26,2008-05-01,project_conflict
10_1450_19981026_3_1,10_4002_20000306_4_1,10_1450,10_4002,2000-03-06,2008-05-01,project_conflict
10_1450_20080201_4_1,10_4002_19931028_3_1,10_1450,10_4002,2008-02-01,2008-05-01,project_conflict
10_1450_20080201_4_1,10_4002_20000306_4_1,10_1450,10_4002,2008-02-01,2008-05-01,project_conflict
10_4002_19880901_1_1,10_5005_19880901_1_1,10_4002,10_5005,1988-09-01,1993-10-28,project_conflict
10_4002_19930601_2_1,10_5005_19880901_1_1,10_4002,10_5005,1993-06-01,1993-10-28,project_conflict
10_4002_19931028_3_1,10_5005_19880901_1_1,10_4002,10_5005,1993-10-28,1995-06-07,project_conflict
10_4002_19931028_3_1,10_5005_19950607_2_1,10_4002,10_5005,1995-06-07,2008-05-01,project_conflict
10_4002_19931028_3_1,10_5005_20080201_3_1,10_4002,10_5005,2008-02-01,2008-05-01,project_conflict
10_4002_20000306_4_1,10_5005_19950607_2_1,10_4002,10_5005,2000-03-06,2008-05-01,project_conflict
10_4002_20000306_4_1,10_5005_20080201_3_1,10_4002,10_5005,2008-02-01,2008-05-01,project_conflict
10_0259_19920101_1_1,10_4002_19880901_1_1,10_0259,10_4002,1992-01-01,1993-10-28,project_conflict
10_0259_19920101_1_1,10_4002_19930601_2_1,10_0259,10_4002,1993-06-01,1993-10-28,project_conflict
10_0259_19920101_1_1,10_4002_19931028_3_1,10_0259,10_4002,1993-10-28,2008-05-01,project_conflict
10_0259_19920101_1_1,10_4002_20000306_4_1,10_0259,10_4002,2000-03-06,2008-05-01,project_conflict
10_0259_20000601_2_1,10_4002_19931028_3_1,10_0259,10_4002,2000-06-01,2008-05-01,project_conflict
10_0259_20000601_2_1,10_4002_20000306_4_1,10_0259,10_4002,2000-06-01,2008-05-01,project_conflict
10_0204_19920101_1_1,10_4002_19880901_1_1,10_0204,10_4002,1992-01-01,1993-10-28,project_conflict
10_0204_19920101_1_1,10_4002_19930601_2_1,10_0204,10_4002,1993-06-01,1993-10-28,project_conflict
10_0204_19920101_1_1,10_4002_19931028_3_1,10_0204,10_4002,1993-10-28,2008-05-01,project_conflict
10_0204_19920101_1_1,10_4002_20000306_4_1,10_0204,10_4002,2000-03-06,2008-05-01,project_conflict
10_0204_20000601_2_1,10_4002_19931028_3_1,10_0204,10_4002,2000-06-01,2008-05-01,project_conflict
10_0204_20000601_2_1,10_4002_20000306_4_1,10_0204,10_4002,2000-06-01,2008-05-01,project_conflict
10_0208_19920101_1_1,10_4002_19880901_1_1,10_0208,10_4002,1992-01-01,1993-10-28,project_conflict
10_0208_19920101_1_1,10_4002_19930601_2_1,10_0208,10_4002,1993-06-01,1993-10-28,project_conflict
10_0208_19920101_1_1,10_4002_19931028_3_1,10_0208,10_4002,1993-10-28,2008-05-01,project_conflict
10_0208_19920101_1_1,10_4002_20000306_4_1,10_0208,10_4002,2000-03-06,2008-05-01,project_conflict
10_0208_20000601_2_1,10_4002_19931028_3_1,10_0208,10_4002,2000-06-01,2008-05-01,project_conflict
10_0208_20000601_2_1,10_4002_20000306_4_1,10_0208,10_4002,2000-06-01,2008-05-01,project_conflict
10_0208_20060601_3_1,10_4002_19931028_3_1,10_0208,10_4002,2006-06-01,2008-05-01,project_conflict
10_0208_20060601_3_1,10_4002_20000306_4_1,10_0208,10_4002,2006-06-01,2008-05-01,project_conflict
10_0212_19920101_1_1,10_4002_19880901_1_1,10_0212,10_4002,1992-01-01,1993-10-28,project_conflict
10_0212_19920101_1_1,10_4002_19930601_2_1,10_0212,10_4002,1993-06-01,1993-10-28,project_conflict
10_0212_19920101_1_1,10_4002_19931028_3_1,10_0212,10_4002,1993-10-28,2008-05-01,project_conflict
10_0212_19920101_1_1,10_4002_20000306_4_1,10_0212,10_4002,2000-03-06,2008-05-01,project_conflict
10_0212_20000601_2_1,10_4002_19931028_3_1,10_0212,10_4002,2000-06-01,2008-05-01,project_conflict
10_0212_20000601_2_1,10_4002_20000306_4_1,10_0212,10_4002,2000-06-01,2008-05-01,project_conflict
10_0210_19920101_1_1,10_4002_19880901_1_1,10_0210,10_4002,1992-01-01,1993-10-28,project_conflict
10_0210_19920101_1_1,10_4002_19930601_2_1,10_0210,10_4002,1993-06-01,1993-10-28,project_conflict
10_0210_19920101_1_1,10_4002_19931028_3_1,10_0210,10_4002,1993-10-28,2008-05-01,project_conflict
10_0210_19920101_1_1,10_4002_20000306_4_1,10_0210,10_4002,2000-03-06,2008-05-01,project_conflict
10_0210_19960501_2_1,10_4002_19931028_3_1,10_0210,10_4002,1996-05-01,2008-05-01,project_conflict
10_0210_19960501_2_1,10_4002_20000306_4_1,10_0210,10_4002,2000-03-06,2008-05-01,project_conflict
10_0210_20000601_3_1,10_4002_19931028_3_1,10_0210,10_4002,2000-06-01,2008-05-01,project_conflict
10_0210_20000601_3_1,10_4002_20000306_4_1,10_0210,10_4002,2000-06-01,2008-05-01,project_conflict
10_0210_20020601_4_1,10_4002_19931028_3_1,10_0210,10_4002,2002-06-01,2008-05-01,project_conflict
10_0210_20020601_4_1,10_4002_20000306_4_1,10_0210,10_4002,2002-06-01,2008-05-01,project_conflict
10_0202_19920101_1_1,10_4002_19880901_1_1,10_0202,10_4002,1992-01-01,1993-10-28,project_conflict
10_0202_19920101_1_1,10_4002_19930601_2_1,10_0202,10_4002,1993-06-01,1993-10-28,project_conflict
10_0202_19920101_1_1,10_4002_19931028_3_1,10_0202,10_4002,1993-10-28,2008-05-01,project_conflict
10_0202_19920101_1_1,10_4002_20000306_4_1,10_0202,10_4002,2000-03-06,2008-05-01,project_conflict
10_1450_19881201_1_1,10_5005_19880901_1_1,10_1450,10_5005,1988-12-01,1995-06-07,project_conflict
10_1450_19881201_1_1,10_5005_19950607_2_1,10_1450,10_5005,1995-06-07,1998-10-26,project_conflict
10_1450_19980601_2_1,10_5005_19950607_2_1,10_1450,10_5005,1998-06-01,1998-10-26,project_conflict
10_1450_19981026_3_1,10_5005_19950607_2_1,10_1450,10_5005,1998-10-26,2012-04-09,project_conflict
10_1450_19981026_3_1,10_5005_20080201_3_1,10_1450,10_5005,2008-02-01,2012-04-09,project_conflict
10_1450_19981026_3_1,10_5005_20120409_4_1,10_1450,10_5005,2012-04-09,2017-01-01,project_conflict
10_1450_20080201_4_1,10_5005_19950607_2_1,10_1450,10_5005,2008-02-01,2012-04-09,project_conflict
10_1450_20080201_4_1,10_5005_20080201_3_1,10_1450,10_5005,2008-02-01,2012-04-09,project_conflict
10_1450_20080201_4_1,10_5005_20120409_4_1,10_1450,10_5005,2012-04-09,2017-01-01,project_conflict
10_1450_20100601_5_1,10_5005_19950607_2_1,10_1450,10_5005,2010-06-01,2012-04-09,project_conflict
10_1450_20100601_5_1,10_5005_20080201_3_1,10_1450,10_5005,2010-06-01,2012-04-09,project_conflict
10_1450_20100601_5_1,10_5005_20120409_4_1,10_1450,10_5005,2012-04-09,2017-01-01,project_conflict
10_1450_20110701_6_1,10_5005_19950607_2_1,10_1450,10_5005,2011-07-01,2012-04-09,project_conflict
10_1450_20110701_6_1,10_5005_20080201_3_1,10_1450,10_5005,2011-07-01,2012-04-09,project_conflict
10_1450_20110701_6_1,10_5005_20120409_4_1,10_1450,10_5005,2012-04-09,2017-01-01,project_conflict
10_0259_19920101_1_1,10_1450_19881201_1_1,10_0259,10_1450,1992-01-01,1998-10-26,project_conflict
10_0259_19920101_1_1,10_1450_19980601_2_1,10_0259,10_1450,1998-06-01,1998-10-26,project_conflict
10_0259_19920101_1_1,10_1450_19981026_3_1,10_0259,10_1450,1998-10-26,2016-04-01,project_conflict
10_0259_19920101_1_1,10_1450_20080201_4_1,10_0259,10_1450,2008-02-01,2016-04-01,project_conflict
10_0259_19920101_1_1,10_1450_20100601_5_1,10_0259,10_1450,2010-06-01,2016-04-01,project_conflict
10_0259_19920101_1_1,10_1450_20110701_6_1,10_0259,10_1450,2011-07-01,2016-04-01,project_conflict
10_0259_20000601_2_1,10_1450_19981026_3_1,10_0259,10_1450,2000-06-01,2016-04-01,project_conflict
10_0259_20000601_2_1,10_1450_20080201_4_1,10_0259,10_1450,2008-02-01,2016-04-01,project_conflict
10_0259_20000601_2_1,10_1450_20100601_5_1,10_0259,10_1450,2010-06-01,2016-04-01,project_conflict
10_0259_20000601_2_1,10_1450_20110701_6_1,10_0259,10_1450,2011-07-01,2016-04-01,project_conflict
10_0204_19920101_1_1,10_1450_19881201_1_1,10_0204,10_1450,1992-01-01,1998-10-26,project_conflict
10_0204_19920101_1_1,10_1450_19980601_2_1,10_0204,10_1450,1998-06-01,1998-10-26,project_conflict
10_0204_19920101_1_1,10_1450_19981026_3_1,10_0204,10_1450,1998-10-26,2016-04-01,project_conflict
10_0204_19920101_1_1,10_1450_20080201_4_1,10_0204,10_1450,2008-02-01,2016-04-01,project_conflict
10_0204_19920101_1_1,10_1450_20100601_5_1,10_0204,10_1450,2010-06-01,2016-04-01,project_conflict
10_0204_19920101_1_1,10_1450_20110701_6_1,10_0204,10_1450,2011-07-01,2016-04-01,project_conflict
10_0204_20000601_2_1,10_1450_19981026_3_1,10_0204,10_1450,2000-06-01,2016-04-01,project_conflict
10_0204_20000601_2_1,10_1450_20080201_4_1,10_0204,10_1450,2008-02-01,2016-04-01,project_conflict
10_0204_20000601_2_1,10_1450_20100601_5_1,10_0204,10_1450,2010-06-01,2016-04-01,project_conflict
10_0204_20000601_2_1,10_1450_20110701_6_1,10_0204,10_1450,2011-07-01,2016-04-01,project_conflict
10_0204_20110601_3_1,10_1450_19981026_3_1,10_0204,10_1450,2011-06-01,2016-04-01,project_conflict
10_0204_20110601_3_1,10_1450_20080201_4_1,10_0204,10_1450,2011-06-01,2016-04-01,project_conflict
10_0204_20110601_3_1,10_1450_20100601_5_1,10_0204,10_1450,2011-06-01,2016-04-01,project_conflict
10_0204_20110601_3_1,10_1450_20110701_6_1,10_0204,10_1450,2011-07-01,2016-04-01,project_conflict
10_0204_20140601_4_1,10_1450_19981026_3_1,10_0204,10_1450,2014-06-01,2016-04-01,project_conflict
10_0204_20140601_4_1,10_1450_20080201_4_1,10_0204,10_1450,2014-06-01,2016-04-01,project_conflict
10_0204_20140601_4_1,10_1450_20100601_5_1,10_0204,10_1450,2014-06-01,2016-04-01,project_conflict
10_0204_20140601_4_1,10_1450_20110701_6_1,10_0204,10_1450,2014-06-01,2016-04-01,project_conflict
10_0208_19920101_1_1,10_1450_19881201_1_1,10_0208,10_1450,1992-01-01,1998-10-26,project_conflict
10_0208_19920101_1_1,10_1450_19980601_2_1,10_0208,10_1450,1998-06-01,1998-10-26,project_conflict
10_0208_19920101_1_1,10_1450_19981026_3_1,10_0208,10_1450,1998-10-26,2016-04-01,project_conflict
10_0208_19920101_1_1,10_1450_20080201_4_1,10_0208,10_1450,2008-02-01,2016-04-01,project_conflict
10_0208_19920101_1_1,10_1450_20100601_5_1,10_0208,10_1450,2010-06-01,2016-04-01,project_conflict
10_0208_19920101_1_1,10_1450_20110701_6_1,10_0208,10_1450,2011-07-01,2016-04-01,project_conflict
10_0208_20000601_2_1,10_1450_19981026_3_1,10_0208,10_1450,2000-06-01,2016-04-01,project_conflict
10_0208_20000601_2_1,10_1450_20080201_4_1,10_0208,10_1450,2008-02-01,2016-04-01,project_conflict
10_0208_20000601_2_1,10_1450_20100601_5_1,10_0208,10_1450,2010-06-01,2016-04-01,project_conflict
10_0208_20000601_2_1,10_1450_20110701_6_1,10_0208,10_1450,2011-07-01,2016-04-01,project_conflict
10_0208_20060601_3_1,10_1450_19981026_3_1,10_0208,10_1450,2006-06-01,2016-04-01,project_conflict
10_0208_20060601_3_1,10_1450_20080201_4_1,10_0208,10_1450,2008-02-01,2016-04-01,project_conflict
10_0208_20060601_3_1,10_1450_20100601_5_1,10_0208,10_1450,2010-06-01,2016-04-01,project_conflict
10_0208_20060601_3_1,10_1450_20110701_6_1,10_0208,10_1450,2011-07-01,2016-04-01,project_conflict
10_0208_20110301_4_1,10_1450_19981026_3_1,10_0208,10_1450,2011-03-01,2016-04-01,project_conflict
10_0208_20110301_4_1,10_1450_20080201_4_1,10_0208,10_1450,2011-03-01,2016-04-01,project_conflict
10_0208_20110301_4_1,10_1450_20100601_5_1,10_0208,10_1450,2011-03-01,2016-04-01,project_conflict
10_0208_20110301_4_1,10_1450_20110701_6_1,10_0208,10_1450,2011-07-01,2016-04-01,project_conflict
10_0208_20120501_5_1,10_1450_19981026_3_1,10_0208,10_1450,2012-05-01,2016-04-01,project_conflict
10_0208_20120501_5_1,10_1450_20080201_4_1,10_0208,10_1450,2012-05-01,2016-04-01,project_conflict
10_0208_20120501_5_1,10_1450_20100601_5_1,10_0208,10_1450,2012-05-01,2016-04-01,project_conflict
10_0208_20120501_5_1,10_1450_20110701_6_1,10_0208,10_1450,2012-05-01,2016-04-01,project_conflict
10_0208_20140601_6_1,10_1450_19981026_3_1,10_0208,10_1450,2014-06-01,2016-04-01,project_conflict
