source,target,edge_type,distance_km,overlap_change_years,corr_change,overlap_level_years,corr_level
29_AA66,29_AA67,same_functional_class,0.6690248552587852,5,0.8009682233887121,6,0.8105347783796066
29_AA64,29_AA66,same_functional_class,2.080369139202074,4,0.6060915267313264,5,0.9971228175316135
29_AA63,29_AA66,same_functional_class,3.1406022020882376,5,0.0895143592549291,6,0.5862038429445073
29_AA62,29_AA66,same_functional_class,3.5421737258118875,4,0.6729265849104532,5,0.9972218271041184
29_AA64,29_AA67,same_functional_class,2.6746589983886975,4,-0.5075635149089646,5,0.9954603461528386
29_AA63,29_AA67,same_functional_class,3.680704854871988,5,-0.5126418246964263,6,0.07545349255269936
29_AA62,29_AA67,same_functional_class,4.047692326950541,4,-0.5145307426228757,5,0.9944292467902591
29_1002,29_B350,same_functional_class,0.3337631200565204,4,0.3333333333333333,5,0.958926602970768
29_1002,29_B330,same_functional_class,0.8505539340713638,4,0.9045340337332908,5,0.5872202195147035
29_1002,29_B320,same_functional_class,1.0644187714919393,4,0.076923076923077,5,0.9683113005887466
29_1002,29_B310,same_functional_class,1.2774833062069917,4,-0.6470588235294117,5,0.9387906864923373
29_1002,29_B351,same_functional_class,1.7032115845808355,4,0.4685212856658182,5,0.9567206497315286
29_B310,29_B320,same_functional_class,0.2130737287501833,6,0.36005176669844713,7,0.9873625176324353
29_B310,29_B351,same_functional_class,0.4257462090330473,6,0.11186650549733877,7,0.9183690500897866
29_B310,29_B330,same_functional_class,0.426966445841095,6,-0.41814360552814234,7,0.38254602783800307
29_B310,29_B350,same_functional_class,0.9439421581322722,6,0.22798037629377663,7,0.9383431168171101
29_B320,29_B330,same_functional_class,0.2138938159026938,6,-0.11994846297190402,7,0.45083481733371616
29_B320,29_B351,same_functional_class,0.6388196193851163,6,0.12415446143124095,7,0.9282169530307067
29_B320,29_B350,same_functional_class,0.7308693619728024,6,0.1724137931034483,7,0.9428808992889307
29_B330,29_B350,same_functional_class,0.5169757548270304,6,0.6324555320336759,7,0.6454972243679029
29_B330,29_B351,same_functional_class,0.8527126522985201,6,0.74561322835262,7,0.6917201899554857
29_B340,29_B350,same_functional_class,0.2132345850293842,6,,7,
29_B330,29_B340,same_functional_class,0.3037444022701943,6,,7,
29_B320,29_B340,same_functional_class,0.5176368763091631,6,,7,
29_1002,29_B340,same_functional_class,0.5468544573729117,4,,5,
29_B310,29_B340,same_functional_class,0.7307103539562759,6,,7,
29_B350,29_B351,same_functional_class,1.3696883325447813,6,0.9877421312096073,7,0.9980665635828924
29_0801,29_0802,same_functional_class,0.1981076466223817,12,0.7573268501296603,13,0.9905259920497664
29_A801,29_A802,same_functional_class,0.244032844403507,5,0.562140161314211,6,0.9210348275642947
30_0113,30_0118,same_functional_class,0.2099343185130981,15,0.795589066954715,16,0.8507658659326776
30_0113,30_0116,same_functional_class,0.4206733847790523,15,0.7348308324299997,16,0.8193615206696954
30_0113,30_0120,same_functional_class,1.915258827725747,15,0.5027879920233983,16,0.6487110986008415
30_0113,30_0122,same_functional_class,2.1198314450899645,15,0.7527682391183717,16,0.778319334530852
30_0113,30_0121,same_functional_class,2.3378286390938654,15,0.6360764902768002,16,0.7838255702779305
30_0114,30_0117,same_functional_class,0.2177061454204273,15,0.8545126343166463,16,0.8778973489943817
30_0114,30_0124,same_functional_class,0.2081364072265006,15,0.8527916935179938,16,0.7102920984395195
30_0114,30_0115,same_functional_class,0.4292464385711589,15,0.8796916234630396,16,0.6691048138434915
30_0114,30_0123,same_functional_class,0.4313324914360957,15,0.699922128070661,16,0.4330734851739798
30_0114,30_0119,same_functional_class,0.6313942341774208,15,0.7998203536995843,16,0.7377425017090828
30_0115,30_0117,same_functional_class,0.2115419988897323,15,0.9759604280851313,16,0.9134575970850263
30_0115,30_0124,same_functional_class,0.6373824797467904,15,0.8912593004829208,16,0.9205270710820237
30_0115,30_0123,same_functional_class,0.8605781459024544,15,0.7968889453653076,16,0.8749052124228706
30_0115,30_0119,same_functional_class,1.0606399888266949,15,0.843746347858068,16,0.879144318423989
30_0116,30_0118,same_functional_class,0.2107391735867305,15,0.9423691304920659,16,0.9576741878720212
30_0116,30_0120,same_functional_class,1.4945863955617738,15,0.472359150094618,16,0.5734893305355429
30_0116,30_0122,same_functional_class,1.6991591278509124,15,0.5905146756722336,16,0.6732231523741212
30_0116,30_0121,same_functional_class,1.9171557954597187,15,0.6064423820918986,16,0.7307973064352993
30_0117,30_0124,same_functional_class,0.4258411881173737,15,0.882905014751443,16,0.9020731284974667
30_0117,30_0123,same_functional_class,0.6490364654023902,15,0.7740510139312439,16,0.7267040295183901
30_0117,30_0119,same_functional_class,0.849100362073954,15,0.8616206381037192,16,0.8921751087195741
30_0118,30_0120,same_functional_class,1.7053246690179231,15,0.5141961832956071,16,0.5650889544343526
30_0118,30_0122,same_functional_class,1.9098973238652432,15,0.6371625799127575,16,0.6549691980709481
30_0118,30_0121,same_functional_class,2.1278943831942096,15,0.628493951235514,16,0.7431892193137501
30_0119,30_0123,same_functional_class,0.200078850005267,15,0.8502885081176821,16,0.8015469838282848
30_0119,30_0124,same_functional_class,0.4232611105108327,15,0.8674471161667106,16,0.8497057489794544
30_0120,30_0122,same_functional_class,0.2045728036658901,15,0.7041655597116732,16,0.8994900844321079
30_0120,30_0121,same_functional_class,0.4225707793320803,15,0.8073554831303521,16,0.9013248246091515
30_0120,30_0902,same_functional_class,0.7361113638741311,10,-0.5501569168913993,11,0.7621624804958387
30_0120,30_0903,same_functional_class,1.0673114811421491,10,0.23305645173745607,11,0.5331685609329494
30_0121,30_0122,same_functional_class,0.2180008155458695,15,0.7627211135058083,16,0.9163755707714413
30_0121,30_0902,same_functional_class,0.3135520085495036,10,0.5968771838726199,11,0.8108382991340453
30_0121,30_0903,same_functional_class,0.6447486131557145,10,0.024611913364226027,11,0.60287364446185
30_0121,30_0901,same_functional_class,0.9830666967738756,10,0.3102684903717207,11,0.9031847230934618
30_0122,30_0902,same_functional_class,0.5315489968696483,10,0.8122815190509247,11,0.8107336070907413
30_0122,30_0903,same_functional_class,0.8627479073954885,10,0.1735436882350976,11,0.4932110272297838
30_0122,30_0901,same_functional_class,1.2010651814451034,10,0.45018280868093585,11,0.9154928991543093
30_0123,30_0124,same_functional_class,0.2231961187563334,15,0.932479454438988,16,0.8714603991880744
30_0502,30_0561,same_functional_class,0.1846867042002834,7,0.9932025208046391,8,0.9516874348954789
30_0502,30_0503,same_functional_class,0.5432267037857325,7,0.9534194340779141,8,0.938675386421901
30_0502,30_0509,same_functional_class,0.180493171072293,7,0.9283992769472734,8,0.997332049645924
30_0502,30_0560,same_functional_class,0.3674476107188942,6,0.9938815828249342,7,0.999490079252381
30_0502,30_0508,same_functional_class,0.3611190838853305,7,0.9579036414443785,8,0.9377947654265782
30_0503,30_0561,same_functional_class,0.7269912087208824,8,0.9494691022648443,9,0.9378417119782667
30_0503,30_0508,same_functional_class,0.18211956991872,8,0.8751682967200513,9,0.9441541590756393
30_0503,30_0504,same_functional_class,0.2169227108448236,8,-0.04385434683664497,9,0.23403393750546916
30_0503,30_0507,same_functional_class,0.4053966742076652,8,-0.043854346836644964,9,0.23403393750546914
30_0504,30_0507,same_functional_class,0.1884765312402409,8,1.0,9,0.9999999999999999
30_0504,30_0508,same_functional_class,0.3990302938932005,8,-0.036664297595877075,9,0.13071547007368256
30_0504,30_0506,same_functional_class,0.3665696967123792,8,0.9421515864004711,9,0.9977522636223871
30_0504,30_0509,same_functional_class,0.5797767137853773,8,,9,
30_0504,30_7088,same_functional_class,0.6363143504314618,7,0.0,8,-0.2182178902359924
30_0505,30_0506,same_functional_class,0.168166000612443,8,0.9015156553576393,9,0.981769802437881
30_0505,30_0507,same_functional_class,0.3462592973906986,8,0.7857142857142855,9,0.9805806756909202
30_0504,30_0505,same_functional_class,0.5347356858125257,8,0.7857142857142855,9,0.9805806756909202
30_0505,30_7088,same_functional_class,0.1066326798661433,7,0.5585185395327379,8,-0.19838707044279755
30_0505,30_0508,same_functional_class,0.9337658751611968,8,0.5438537476721763,9,0.2973707884060105
30_0506,30_0507,same_functional_class,0.1780934136670949,8,0.9421515864004713,9,0.9977522636223874
30_0506,30_7088,same_functional_class,0.2710717772813125,7,0.24623671219435495,8,-0.1605144707810256
30_0506,30_0508,same_functional_class,0.7655998756242668,8,0.177940435100709,9,0.16163238774537328
30_0506,30_0509,same_functional_class,0.9463464102821691,8,0.6331903037361991,9,0.4699706277536194
30_0507,30_0508,same_functional_class,0.5875068250591641,8,-0.03666429759587707,9,0.13071547007368264
30_0507,30_0509,same_functional_class,0.7682531609392285,8,,9,
30_0507,30_7088,same_functional_class,0.4482665954183111,7,0.0,8,-0.2182178902359924
30_0508,30_0509,same_functional_class,0.1807471298959742,8,0.8553813879117467,9,0.8750897165014306
30_0508,30_0560,same_functional_class,0.7270118237396893,7,0.9435276976488174,8,0.9530357426234414
30_0509,30_0560,same_functional_class,0.5472767113048379,7,0.9903501997949172,8,0.9322687937473368
30_0504,30_0560,same_functional_class,1.1250351399469158,7,-0.12636421816282178,8,0.010790180225029838
30_0560,30_0561,same_functional_class,0.1828329059429904,7,0.9856219275478769,8,0.892339466553741
30_0507,30_0560,same_functional_class,1.313248884634208,7,-0.1263642181628218,8,0.010790180225029838
30_0509,30_0561,same_functional_class,0.3648496002300388,8,0.9125514278577774,9,0.7743293285410334
30_0508,30_0561,same_functional_class,0.5450533006168046,8,0.9157274697509284,9,0.8712084261580778
30_7066,30_7088,same_functional_class,0.164637676823546,7,0.23821101502310893,8,-0.031173984319427483
30_0506,30_7066,same_functional_class,0.4296685757700498,8,0.8493082127366701,9,0.966468768305686
30_0507,30_7066,same_functional_class,0.6077619859968713,8,0.841697576624542,9,0.9594032236002471
30_0504,30_7066,same_functional_class,0.7962381806943752,8,0.841697576624542,9,0.9594032236002469
30_0508,30_7066,same_functional_class,1.195268127093356,8,0.0026669352227856194,9,0.03344235823016339
30_0508,30_7088,same_functional_class,1.034952195911767,7,0.9199474018085824,8,0.3559833394009254
30_0901,30_0903,same_functional_class,0.3383186679500934,10,0.17237566048088318,11,0.7159532823484485
30_0901,30_0902,same_functional_class,0.6695162489330523,10,0.48797776096055817,11,0.9350556712932196
30_0120,30_0901,same_functional_class,1.4056263869130858,10,-0.37882565693027603,11,0.9027195946105318
30_0902,30_0903,same_functional_class,0.3312001194677695,10,-0.06795224085816061,11,0.8081671135300215
30_1001,30_A320,same_functional_class,0.2277423050500839,4,,5,
30_1001,30_A330,same_functional_class,0.4405105645143106,4,,5,
30_1001,30_A310,same_functional_class,0.6104276157441322,4,,5,
30_1001,30_A350,same_functional_class,0.6841403959399508,4,,5,
30_A310,30_A320,same_functional_class,0.8381543708176145,4,-0.788313151279014,5,0.6787559683542315
30_A310,30_A330,same_functional_class,1.0509135845037356,4,0.8660254037844385,5,0.9622504486493764
30_A310,30_A350,same_functional_class,1.2945553742564837,4,,5,
30_A320,30_A330,same_functional_class,0.2127682664643971,4,-0.5664290680368046,5,0.5590566114682521
30_A320,30_A350,same_functional_class,0.4564020924124473,4,,5,
30_A330,30_A350,same_functional_class,0.2436453808428353,4,,5,
30_0805,30_0806,same_functional_class,0.2468746489331271,21,0.4352456207986083,22,0.9573037820358518
31_7005,31_7050,same_functional_class,65.1844750874721,3,,4,
31_1030,31_A310,same_functional_class,0.7606395747236694,3,,4,
31_1030,31_A320,same_functional_class,1.156673785961796,3,,4,
31_1030,31_A330,same_functional_class,1.4918020653465145,3,,4,
31_1030,31_A340,same_functional_class,1.950085195289708,3,,4,
31_1030,31_A350,same_functional_class,2.739367937864455,3,,4,
31_0113,31_0122,same_functional_class,0.2146342294153229,1,,2,
31_0113,31_0116,same_functional_class,0.4123121440138506,1,,2,
31_0113,31_0118,same_functional_class,0.6994831940996684,1,,2,
31_0113,31_0120,same_functional_class,0.9607868810135974,1,,2,
31_0113,31_0904,same_functional_class,1.0396877401717717,1,,2,
31_0114,31_0119,same_functional_class,0.1832435924928641,2,,3,
31_0114,31_0123,same_functional_class,0.1836697393057348,2,,3,
31_0114,31_0117,same_functional_class,0.3669123470989577,2,,3,
31_0114,31_0124,same_functional_class,0.4424218740250316,2,,3,
31_0114,31_0115,same_functional_class,0.5959682815970755,2,,3,
31_0115,31_0121,same_functional_class,0.1823972285229493,2,,3,
31_0115,31_0117,same_functional_class,0.2290560719741005,2,,3,
31_0115,31_0119,same_functional_class,0.4127257685209632,2,,3,
31_0115,31_0120,same_functional_class,0.3656398257422136,2,,3,
31_0115,31_0118,same_functional_class,0.6269398695275686,2,,3,
31_0116,31_0122,same_functional_class,0.197682038452282,2,,3,
31_0116,31_0118,same_functional_class,0.2871715097831919,2,,3,
31_0116,31_0120,same_functional_class,0.5484747663247519,2,,3,
31_0116,31_0121,same_functional_class,0.7317142229715982,2,,3,
31_0115,31_0116,same_functional_class,0.9141113548844138,2,,3,
31_0117,31_0119,same_functional_class,0.1836697394967073,2,,3,
31_0117,31_0121,same_functional_class,0.411453254600096,2,,3,
31_0117,31_0123,same_functional_class,0.5505817587115879,2,,3,
31_0118,31_0120,same_functional_class,0.2613042673502957,2,,3,
31_0118,31_0121,same_functional_class,0.4445427161547719,2,,3,
31_0118,31_0122,same_functional_class,0.4848506871483609,2,,3,
31_0119,31_0123,same_functional_class,0.3669123470511023,2,,3,
31_0119,31_0121,same_functional_class,0.5951229784451539,2,,3,
31_0120,31_0121,same_functional_class,0.1832435924928641,2,,3,
31_0117,31_0120,same_functional_class,0.5946957620865725,2,,3,
31_0120,31_0122,same_functional_class,0.7461548706631129,2,,3,
31_0121,31_0122,same_functional_class,0.9293923354296566,2,,3,
31_0115,31_0122,same_functional_class,1.1117890240562147,2,,3,
31_0123,31_0124,same_functional_class,0.258752337747144,2,,3,
31_0115,31_0123,same_functional_class,0.7796377991521403,2,,3,
31_0119,31_0124,same_functional_class,0.6256633089647151,2,,3,
31_0117,31_0124,same_functional_class,0.8093330267218134,2,,3,
31_0115,31_0124,same_functional_class,1.0383890772460325,2,,3,
31_1030,31_6700,same_functional_class,34.89015607887931,0,,0,
31_6700,31_A310,same_functional_class,35.6213004050054,0,,0,
31_6700,31_A320,same_functional_class,36.00327783360376,0,,0,
31_6700,31_A330,same_functional_class,36.32941315579701,0,,0,
31_6700,31_A340,same_functional_class,36.775968487401904,0,,0,
31_0902,31_0904,same_functional_class,0.2235661580316326,2,,3,0.9878291611472619
31_0902,31_0903,same_functional_class,0.2315995405118144,1,,2,
31_0122,31_0902,same_functional_class,1.477837655646603,2,,3,
31_0116,31_0902,same_functional_class,1.6755128105060944,2,,3,
31_0118,31_0902,same_functional_class,1.9626842324245224,2,,3,
31_0903,31_0904,same_functional_class,0.4551524987147785,1,,2,
31_0122,31_0903,same_functional_class,1.709435568486335,1,,2,
31_0116,31_0903,same_functional_class,1.9071097249547575,1,,2,
31_0118,31_0903,same_functional_class,2.1942809674014,1,,2,
31_0122,31_0904,same_functional_class,1.2543203831633138,2,,3,
31_0116,31_0904,same_functional_class,1.4519998834790178,2,,3,
31_0118,31_0904,same_functional_class,1.7391707695490055,2,,3,
31_A310,31_A320,same_functional_class,0.3960418688537718,3,0.9962709627734357,4,0.996454675300999
31_A310,31_A330,same_functional_class,0.7312499355719172,3,,4,
31_A310,31_A340,same_functional_class,1.1896455138024302,3,0.42341515917871025,4,
31_A310,31_A350,same_functional_class,1.979271256089475,3,,4,
31_A310,31_A351,same_functional_class,2.280203497313224,3,0.9962709627734357,4,0.996454675300999
31_A320,31_A330,same_functional_class,0.3352926031695123,4,,5,
31_A320,31_A340,same_functional_class,0.7937432223739046,4,0.0,5,-0.25000000000000006
31_A320,31_A350,same_functional_class,1.583564302887218,4,,5,
31_A320,31_A351,same_functional_class,1.8845373116303956,4,1.0,5,1.0
31_A330,31_A340,same_functional_class,0.4584517685846114,4,,5,
31_A330,31_A350,same_functional_class,1.2483225853763915,4,,5,
31_A330,31_A351,same_functional_class,1.5493064671576042,4,,5,
31_A340,31_A350,same_functional_class,0.7899656220298858,4,,5,
31_A340,31_A351,same_functional_class,1.0909569580741671,4,0.0,5,-0.25000000000000006
31_A350,31_A351,same_functional_class,0.3009915592793441,4,,5,
31_A350,31_A352,same_functional_class,0.7319676221269068,4,,5,
31_A350,31_A353,same_functional_class,0.9441430805287138,4,,5,
31_A351,31_A352,same_functional_class,0.4309771232946602,4,,5,
