source,target,distance_km,suspicious_locality,needs_real_map_check,source_route_key,target_route_key,source_ROUTE_NO,target_ROUTE_NO,source_ROUTE_SIGNING,target_ROUTE_SIGNING,same_route_number,same_route_signing,source_latitude,source_longitude,target_latitude,target_longitude,source_functional_class,target_functional_class
18_0606,18_0607,4.325025519902193,local,False,3_31,3_31,31,31,3,3,True,True,41.18072891235352,-86.24598,41.21797180175781,-86.26089,2,2
28_3093,28_3094,4.279344642850643,local,False,2_10,2_10,10,10,2,2,True,True,30.43267059326172,-88.67361,30.437719345092773,-88.62936,1,1
19_0703,19_0704,4.254595770502255,local,False,2_35,2_35,35,35,2,2,True,True,42.335819244384766,-93.56979,42.374080657958984,-93.57018,1,1
13_0509,13_0560,4.24339746700729,local,False,2_401,2_401,401,401,2,2,True,True,34.10232925415039,-84.7269,34.08436965942383,-84.68624,1,1
39_0204,39_0263,4.243171386992145,local,False,3_23,3_23,23,23,3,3,True,True,40.38467025756836,-83.07379,40.422828674316406,-83.07421,2,2
32_0110,32_0201,4.237339186728456,local,False,2_80,2_80,80,80,2,2,True,True,40.68733978271485,-116.99554,40.714691162109375,-117.03054,1,1
4_0261,4_0267,4.216455059983986,local,False,2_10,2_10,10,10,2,2,True,True,33.45307922363281,-112.73961,33.44321060180664,-112.69573,1,1
41_5005,41_7018,4.195993374089519,local,False,2_5,2_5,5,5,2,2,True,True,44.617191314697266,-123.06222,44.6549186706543,-123.06112,1,1
4_1018,4_C350,4.168168531026743,local,False,2_19,2_19,19,19,2,2,True,True,31.8077392578125,-111.01244,31.77389907836914,-111.03141,1,1
29_0501,29_0506,4.167830177320196,local,False,3_65,3_65,65,65,3,3,True,True,36.54281997680664,-93.24757,36.50992965698242,-93.2252,2,2
35_AA01,35_AA61,4.1093115690136335,local,False,2_40,2_40,40,40,2,2,True,True,34.988731384277344,-105.23389,34.99092102050781,-105.27892,1,1
29_0903,29_0959,4.0165333266164,local,False,3_65,3_65,65,65,3,3,True,True,38.81822967529297,-93.22343,38.85408020019531,-93.21776,2,2
51_0113,51_0114,3.963157252207971,local,False,4_29,4_29,29,29,4,4,True,True,36.62313079833984,-79.36509,36.65877151489258,-79.36539,2,2
13_0508,13_0565,3.947241767820473,local,False,2_401,2_401,401,401,2,2,True,True,34.104209899902344,-84.72726,34.08610153198242,-84.69039,1,1
13_0507,13_0566,3.8970991138277578,local,False,2_401,2_401,401,401,2,2,True,True,34.1096305847168,-84.72997,34.088008880615234,-84.69666,1,1
6_0501,6_0560,3.8892408324066734,local,False,2_40,2_40,40,40,2,2,True,True,34.81481170654297,-116.60256,34.807350158691406,-116.56094,1,1
4_0663,4_0668,3.856960206947772,local,False,2_40,2_40,40,40,2,2,True,True,35.21805953979492,-111.56212,35.20927047729492,-111.52105,1,1
27_0509,27_0561,3.8163808385787625,local,False,3_2,3_2,2,2,3,3,True,True,47.53023147583008,-95.20481,47.522098541259766,-95.15543,2,2
13_0509,13_0565,3.815569143652017,local,False,2_401,2_401,401,401,2,2,True,True,34.10232925415039,-84.7269,34.08610153198242,-84.69039,1,1
18_0660,18_0670,3.806679636304689,local,False,3_31,3_31,31,31,3,3,True,True,41.18080139160156,-86.24876,41.21382141113281,-86.26077,2,2
55_A909,55_B901,3.7674964405840914,local,False,2_43,2_43,43,43,2,2,True,True,42.93109130859375,-88.16746,42.91447067260742,-88.20778,1,1
4_0160,4_0161,3.767341668958301,local,False,3_93,3_93,93,93,3,3,True,True,35.39878845214844,-114.26049,35.42797088623047,-114.28161,2,2
6_0661,6_0664,3.74868511723095,local,False,2_5,2_5,5,5,2,2,True,True,41.34294128417969,-122.34162,41.36872863769531,-122.37055,1,1
18_5528,18_5538,3.735966361754621,local,False,4_2,4_2,2,2,4,4,True,True,41.64236068725586,-86.64967,41.66352844238281,-86.61475,6,6
49_7086,49_D460,3.693332441504032,local,False,4_154,4_154,154,154,4,4,True,True,40.71588134765625,-111.98435,40.6827392578125,-111.98145,14,14
29_0503,29_0504,3.683741864283229,local,False,3_65,3_65,65,65,3,3,True,True,36.53369903564453,-93.24598,36.506309509277344,-93.22279,2,2
29_AA63,29_AA67,3.680704854871988,local,False,3_54,3_54,54,54,3,3,True,True,38.2659797668457,-92.58216,38.24300003051758,-92.6125,2,2
6_0504,6_0561,3.6639189119861473,local,False,2_40,2_40,40,40,2,2,True,True,34.813621520996094,-116.59591,34.80659866333008,-116.5567,1,1
13_4092,13_4093,3.5872936867808747,local,False,4_300,4_300,300,300,4,4,True,True,31.022520065307617,-84.0583,31.05289077758789,-84.071,2,2
4_0222,4_0266,3.5732387732983426,local,False,2_10,2_10,10,10,2,2,True,True,33.45206832885742,-112.73523,33.443748474121094,-112.69803,1,1
37_0203,37_0204,3.5441365293149554,local,False,3_52,3_52,52,52,3,3,True,True,35.85334014892578,-80.27417,35.82255172729492,-80.28434,2,2
29_AA62,29_AA66,3.5421737258118875,local,False,3_54,3_54,54,54,3,3,True,True,38.27035140991211,-92.58191,38.24414825439453,-92.60498,2,2
6_0559,6_0560,3.5156525331379407,local,False,2_40,2_40,40,40,2,2,True,True,34.80060958862305,-116.52332,34.807350158691406,-116.56094,1,1
55_6353,55_6354,3.513138111306306,local,False,3_18,3_18,18,18,3,3,True,True,43.00297927856445,-89.97815,43.00947952270508,-89.93587,2,2
29_0703,29_0704,3.485881007000738,local,False,3_67,3_67,67,67,3,3,True,True,38.0271110534668,-90.48746,38.0584602355957,-90.48756,14,14
55_0907,55_0909,3.4679684466700045,local,False,2_94,2_94,94,94,2,2,True,True,44.06571960449219,-90.51992,44.03485870361328,-90.51365,1,1
38_0214,38_0224,3.465289475182685,local,False,2_94,2_94,94,94,2,2,True,True,46.87654876708984,-97.18727,46.87651824951172,-97.14168,1,1
4_1006,4_B964,3.4642324655285233,local,False,2_10,2_10,10,10,2,2,True,True,33.43571853637695,-112.66109,33.42768859863281,-112.62502,1,1
35_AA03,35_AA62,3.460446217314233,local,False,2_40,2_40,40,40,2,2,True,True,34.98931884765625,-105.24598,34.99116134643555,-105.2839,1,1
4_0224,4_0260,3.458624407525812,local,False,2_10,2_10,10,10,2,2,True,True,33.450260162353516,-112.72719,33.44218826293945,-112.69119,1,1
32_0205,32_0206,3.434414758934383,local,False,2_80,2_80,80,80,2,2,True,True,40.71609878540039,-117.03234,40.69390106201172,-117.00401,1,1
4_0660,4_0664,3.413581268910079,local,False,2_40,2_40,40,40,2,2,True,True,35.21821975708008,-111.56434,35.21086120605469,-111.52786,1,1
12_0105,12_0106,3.407332512359068,local,False,3_27,3_27,27,27,3,3,True,True,26.511499404907227,-80.67483,26.486330032348633,-80.6553,2,2
26_0219,26_0221,3.3505503931830143,local,False,3_23,3_23,23,23,3,3,True,True,41.78709030151367,-83.6955,41.7569694519043,-83.69439,2,2
42_0602,42_0661,3.3492663300307215,local,False,2_80,2_80,80,80,2,2,True,True,40.97496032714844,-77.7913,40.99066162109375,-77.82535,1,1
1_0564,1_C310,3.3355620097579415,local,False,3_84,3_84,84,84,3,3,True,True,31.241859436035156,-85.60123,31.24275016784668,-85.56616,2,2
49_7082,49_C450,3.333213304598536,local,False,2_15,2_15,15,15,2,2,True,True,41.845428466796875,-112.17366,41.87528991699219,-112.17014,1,1
26_0213,26_0218,3.3308073991080827,local,False,3_23,3_23,23,23,3,3,True,True,41.75529098510742,-83.69431,41.78522872924805,-83.69566,2,2
49_C455,49_C456,3.3150695313537137,local,False,2_15,2_15,15,15,2,2,True,True,41.861141204833984,-112.17,41.89094924926758,-112.17074,1,1
39_0112,39_0159,3.2950000751924327,local,False,3_23,3_23,23,23,3,3,True,True,40.39825820922851,-83.07426,40.42789077758789,-83.07417,2,2
29_AA01,29_AA62,3.290293256096058,local,False,3_54,3_54,54,54,3,3,True,True,38.29990005493164,-92.57991,38.27035140991211,-92.58191,2,2
26_0117,26_0118,3.288227112654281,local,False,3_27,3_27,27,27,3,3,True,True,42.95685958862305,-84.51893,42.98643112182617,-84.51908,2,2
26_0115,26_0116,3.2877973042657915,local,False,3_27,3_27,27,27,3,3,True,True,42.95494079589844,-84.51893,42.9845085144043,-84.51906,2,2
53_3013,53_A350,3.2850854072994364,local,False,3_195,3_195,195,195,3,3,True,True,47.59355926513672,-117.40476,47.564510345458984,-117.39678,2,2
48_1070,48_A509,3.2750966280094564,local,False,3_175,3_175,175,175,3,3,True,True,32.59870910644531,-96.38189,32.613990783691406,-96.41178,2,2
38_0213,38_0224,3.2737448243149396,local,False,2_94,2_94,94,94,2,2,True,True,46.87654876708984,-97.18475,46.87651824951172,-97.14168,1,1
48_0113,48_0166,3.243949374183245,local,False,3_281,3_281,281,281,3,3,True,True,26.720590591430664,-98.10813,26.69182014465332,-98.11354,2,2
20_0102,20_0104,3.2396077251581814,local,False,3_54,3_54,54,54,3,3,True,True,37.61130905151367,-99.15656,37.61344146728515,-99.11988,2,2
4_0224,4_0268,3.2347602049186244,local,False,2_10,2_10,10,10,2,2,True,True,33.450260162353516,-112.72719,33.442710876464844,-112.69352,1,1
13_0507,13_4119,3.2165296899960465,local,False,2_401,2_401,401,401,2,2,True,True,34.1096305847168,-84.72997,34.088619232177734,-84.70596,1,1
9_0901,9_0902,3.2043712246899076,local,False,4_2,4_2,2,2,4,4,True,True,41.56975936889648,-72.28599,41.565528869628906,-72.24789,2,2
40_0118,40_0502,3.197126168892531,local,False,3_62,3_62,62,62,3,3,True,True,34.63307189941406,-98.69695,34.6373291015625,-98.66239,2,2
12_0508,12_0563,3.1810013704089166,local,False,3_1,3_1,1,1,3,3,True,True,27.028179168701172,-80.11015,27.001270294189453,-80.09925,2,2
55_0806,55_C901,3.1751400321793377,local,False,4_29,4_29,29,29,4,4,True,True,44.88161849975586,-89.31584,44.86360168457031,-89.28458,14,14
22_0702,22_0709,3.148983211277383,local,False,2_10,2_10,10,10,2,2,True,True,30.1889591217041,-90.91388,30.17506980895996,-90.88533,1,1
26_0213,26_0214,3.148376518358934,local,False,3_23,3_23,23,23,3,3,True,True,41.75529098510742,-83.69431,41.78358840942383,-83.69561,2,2
12_0112,12_0161,3.12926983732502,local,False,3_27,3_27,27,27,3,3,True,True,26.49951934814453,-80.6656,26.52267074584961,-80.68348,2,2
34_0505,34_0507,3.1254708157557607,local,False,2_195,2_195,195,195,2,2,True,True,40.180999755859375,-74.55566,40.17779922485352,-74.51911,1,1
55_0215,55_0216,3.121488017789785,local,False,4_29,4_29,29,29,4,4,True,True,44.85416030883789,-89.27174,44.83066177368164,-89.25008,14,14
19_0112,19_0159,3.1102293249013666,local,False,3_61,3_61,61,61,3,3,True,True,40.67258071899414,-91.26509,40.696189880371094,-91.24531,2,2
55_0262,55_0263,3.093972477566101,local,False,4_29,4_29,29,29,4,4,True,True,44.84917068481445,-89.26494,44.827301025390625,-89.24068,14,14
22_0113,22_0119,3.092307677259251,local,False,3_171,3_171,171,171,3,3,True,True,30.366849899291992,-93.20032,30.339040756225582,-93.2001,2,2
26_0116,26_0117,3.0744384681750767,local,False,3_27,3_27,27,27,3,3,True,True,42.9845085144043,-84.51906,42.95685958862305,-84.51893,2,2
4_0261,4_0262,3.059682433467973,local,False,2_10,2_10,10,10,2,2,True,True,33.45307922363281,-112.73961,33.4459114074707,-112.70777,1,1
39_0111,39_0159,3.0510935864704845,local,False,3_23,3_23,23,23,3,3,True,True,40.40045166015625,-83.07422,40.42789077758789,-83.07417,2,2
20_0102,20_0103,3.047773632923981,local,False,3_54,3_54,54,54,3,3,True,True,37.61130905151367,-99.15656,37.613399505615234,-99.12206,2,2
26_0119,26_0120,3.0443147205030745,local,False,3_27,3_27,27,27,3,3,True,True,42.962791442871094,-84.51898,42.99016952514648,-84.51908,2,2
4_0220,4_0266,3.0256577504244353,local,False,2_10,2_10,10,10,2,2,True,True,33.45079040527344,-112.72953,33.443748474121094,-112.69803,1,1
51_0114,51_0115,3.0025556178104686,local,False,4_29,4_29,29,29,4,4,True,True,36.65877151489258,-79.36539,36.63177108764648,-79.36496,2,2
8_1053,8_A350,2.997302353357652,local,False,3_50,3_50,50,50,3,3,True,True,38.697898864746094,-108.02639,38.6768798828125,-108.00477,2,2
55_6351,55_6353,2.9956990753702213,local,False,3_18,3_18,18,18,3,3,True,True,42.9886589050293,-90.00935,43.00297927856445,-89.97815,2,2
18_0607,18_0608,2.9938143192415616,local,False,3_31,3_31,31,31,3,3,True,True,41.21797180175781,-86.26089,41.19192886352539,-86.25181,2,2
42_0601,42_0662,2.991160431817054,local,False,2_80,2_80,80,80,2,2,True,True,40.980918884277344,-77.79568,40.99129104614258,-77.82856,1,1
6_0608,6_0660,2.9879429668734905,local,False,2_5,2_5,5,5,2,2,True,True,41.36008071899414,-122.36162,41.33924865722656,-122.33901,1,1
48_0114,48_0115,2.9693195369629164,local,False,3_281,3_281,281,281,3,3,True,True,26.71083068847656,-98.10993,26.737180709838867,-98.10508,2,2
39_0207,39_0212,2.966845254590431,local,False,3_23,3_23,23,23,3,3,True,True,40.41643905639648,-83.07413,40.3897590637207,-83.07376,2,2
5_0215,5_0216,2.9630137222797983,local,False,2_30,2_30,30,30,2,2,True,True,34.52873992919922,-92.67982,34.50741958618164,-92.69922,1,1
41_5006,41_5008,2.9395714299813456,local,False,2_84,2_84,84,84,2,2,True,True,45.281761169433594,-118.03279,45.30636978149414,-118.04652,1,1
37_0212,37_0259,2.933212099586027,local,False,3_52,3_52,52,52,3,3,True,True,35.845680236816406,-80.28074,35.868751525878906,-80.26496,2,2
55_0217,55_C960,2.928822245510391,local,False,4_29,4_29,29,29,4,4,True,True,44.83380889892578,-89.25318,44.85567092895508,-89.2739,14,14
39_0202,39_0263,2.9142080772954286,local,False,3_23,3_23,23,23,3,3,True,True,40.39662170410156,-83.07389,40.422828674316406,-83.07421,2,2
12_0502,12_0507,2.9041026346683636,local,False,3_1,3_1,1,1,3,3,True,True,27.03852081298828,-80.11327,27.013599395751953,-80.1045,2,2
39_0206,39_0264,2.898861285654503,local,False,3_23,3_23,23,23,3,3,True,True,40.398948669433594,-83.07395,40.425018310546875,-83.07415,2,2
38_0220,38_0221,2.8929449848484285,local,False,2_94,2_94,94,94,2,2,True,True,46.87657165527344,-97.17599,46.87649917602539,-97.13793,1,1
29_0502,29_0507,2.882352194450393,local,False,3_65,3_65,65,65,3,3,True,True,36.538330078125,-93.2468,36.51644134521485,-93.22952,2,2
22_0113,22_0120,2.87893333172779,local,False,3_171,3_171,171,171,3,3,True,True,30.366849899291992,-93.20032,30.340959548950195,-93.20013,2,2
55_0901,55_0902,2.869175127323119,local,False,2_94,2_94,94,94,2,2,True,True,44.07835006713867,-90.52456,44.10340118408203,-90.53317,1,1
48_J310,48_J351,2.850631790137026,local,False,3_181,3_181,181,181,3,3,True,True,29.230119705200195,-98.24593,29.2468204498291,-98.26822,2,2
12_0564,12_0565,2.8407162199208496,local,False,3_1,3_1,1,1,3,3,True,True,26.999000549316406,-80.09835,27.022920608520508,-80.10842,2,2
40_0509,40_0560,2.8389795868456686,local,False,3_62,3_62,62,62,3,3,True,True,34.63602066040039,-98.67363,34.63241958618164,-98.70435,2,2
6_0608,6_0659,2.836422142479661,local,False,2_5,2_5,5,5,2,2,True,True,41.36008071899414,-122.36162,41.34048843383789,-122.33986,1,1
5_0221,5_0222,2.8337858048422584,local,False,2_30,2_30,30,30,2,2,True,True,34.5004997253418,-92.70532,34.520748138427734,-92.68654,1,1
42_C411,42_C430,2.8189563955944528,local,False,2_99,2_99,99,99,2,2,True,True,40.224708557128906,-78.46812,40.20167922973633,-78.482,2,2
49_7082,49_C430,2.8031099847362704,local,False,2_15,2_15,15,15,2,2,True,True,41.845428466796875,-112.17366,41.87044906616211,-112.16953,1,1
48_K350,48_K351,2.7863182705466936,local,False,10_1560,10_1560,1560,1560,10,10,True,True,29.512279510498047,-98.72332,29.53609085083008,-98.71435,8,8
1_0602,1_0603,2.779891943731098,local,False,2_59,2_59,59,59,2,2,True,True,34.179439544677734,-85.96175,34.15898895263672,-85.97913,1,1
12_0561,12_0562,2.7776821189973795,local,False,3_1,3_1,1,1,3,3,True,True,27.032699584960938,-80.11148,27.00901985168457,-80.10255,2,2
19_0106,19_0107,2.772285958442891,local,False,3_61,3_61,61,61,3,3,True,True,40.68059158325195,-91.25281,40.660858154296875,-91.2729,2,2
55_0113,55_0114,2.7583317430372656,local,False,4_29,4_29,29,29,4,4,True,True,44.88101959228515,-89.31371,44.86518096923828,-89.28677,14,14
26_0219,26_0220,2.7576571048782657,local,False,3_23,3_23,23,23,3,3,True,True,41.78709030151367,-83.6955,41.762298583984375,-83.69463,2,2
4_0119,4_0163,2.741579156106104,local,False,3_93,3_93,93,93,3,3,True,True,35.41082000732422,-114.26929,35.432090759277344,-114.28459,2,2
4_0117,4_0120,2.727837461640702,local,False,3_93,3_93,93,93,3,3,True,True,35.40279006958008,-114.26339,35.42393112182617,-114.27866,2,2
12_0108,12_0109,2.720141081055404,local,False,3_27,3_27,27,27,3,3,True,True,26.48271942138672,-80.65252,26.502819061279297,-80.6681,2,2
26_0121,26_0122,2.717274802181011,local,False,3_27,3_27,27,27,3,3,True,True,42.99211883544922,-84.51909,42.967681884765625,-84.519,2,2
27_4033,27_4037,2.709646132622683,local,False,2_35E,2_35E,35E,35E,2,2,True,True,44.77043151855469,-93.22957,44.75569152832031,-93.2569,11,11
10_0204,10_0205,2.7007893039378836,local,False,3_113,3_113,113,113,3,3,True,True,38.86539840698242,-75.43945,38.84111022949219,-75.43923,2,2
40_AA01,40_AA63,2.6910742574723137,local,False,3_66,3_66,66,66,3,3,True,True,35.508060455322266,-97.79262,35.50796890258789,-97.82235,12,12
39_0207,39_0210,2.6765784273395785,local,False,3_23,3_23,23,23,3,3,True,True,40.41643905639648,-83.07413,40.39236831665039,-83.07397,2,2
32_0101,32_0102,2.6713470227054112,local,False,2_80,2_80,80,80,2,2,True,True,40.692588806152344,-117.00224,40.67533874511719,-116.98019,1,1
22_0114,22_0120,2.6621664598177945,local,False,3_171,3_171,171,171,3,3,True,True,30.364900588989254,-93.20029,30.340959548950195,-93.20013,2,2
10_0106,10_0160,2.6579262397883623,local,False,3_113,3_113,113,113,3,3,True,True,38.7670783996582,-75.43856,38.79098129272461,-75.43874,2,2
17_5854,17_5869,2.651989402463203,local,False,4_6,4_6,6,6,4,4,True,True,40.78810119628906,-89.66324,40.76491165161133,-89.6706,2,12
4_0213,4_0214,2.640298050785201,local,False,2_10,2_10,10,10,2,2,True,True,33.446388244628906,-112.70996,33.45256042480469,-112.73744,1,1
55_0219,55_0220,2.637298841536242,local,False,4_29,4_29,29,29,4,4,True,True,44.85237121582031,-89.26928,44.832149505615234,-89.2518,14,14
29_0505,29_0509,2.634337164596656,local,False,3_65,3_65,65,65,3,3,True,True,36.499229431152344,-93.22153,36.520511627197266,-93.23448,2,2
26_0118,26_0119,2.6286249573192686,local,False,3_27,3_27,27,27,3,3,True,True,42.98643112182617,-84.51908,42.962791442871094,-84.51898,2,2
19_0103,19_0104,2.628178124670436,local,False,3_61,3_61,61,61,3,3,True,True,40.664188385009766,-91.2718,40.68228912353515,-91.25176,2,2
26_0124,26_0159,2.6239617053554856,local,False,3_27,3_27,27,27,3,3,True,True,42.98265838623047,-84.51905,42.95906066894531,-84.51894,2,2
29_0901,29_0964,2.612726899939209,local,False,3_65,3_65,65,65,3,3,True,True,38.824031829833984,-93.22114,38.80083084106445,-93.22591,2,2
55_6352,55_6355,2.6123808411455296,local,False,3_18,3_18,18,18,3,3,True,True,43.00965881347656,-89.84782,43.01020812988281,-89.8157,2,2
10_0201,10_0259,2.6100120134291744,local,False,3_113,3_113,113,113,3,3,True,True,38.843849182128906,-75.43926,38.8673210144043,-75.43947,2,2
55_0113,55_0117,2.5628832001012025,local,False,4_29,4_29,29,29,4,4,True,True,44.88101959228515,-89.31371,44.86643981933594,-89.28852,14,14
19_0701,19_0759,2.5610610823548856,local,False,2_35,2_35,35,35,2,2,True,True,42.32503128051758,-93.56949,42.34806060791016,-93.56998,1,1
18_0601,18_0671,2.5562365930917808,local,False,3_31,3_31,31,31,3,3,True,True,41.238739013671875,-86.26116,41.21575164794922,-86.26082,2,2
29_0902,29_0963,2.543061908522431,local,False,3_65,3_65,65,65,3,3,True,True,38.81174087524414,-93.22591,38.78887176513672,-93.22561,2,2
29_0602,29_0608,2.5260864360904347,local,False,2_35,2_35,35,35,2,2,True,True,40.17081069946289,-94.02159,40.19287872314453,-94.01453,1,1
4_0223,4_0268,2.5235106083877237,local,False,2_10,2_10,10,10,2,2,True,True,33.44858932495117,-112.71979,33.442710876464844,-112.69352,1,1
19_0102,19_0108,2.5069230690628106,local,False,3_61,3_61,61,61,3,3,True,True,40.668701171875,-91.27014,40.68581008911133,-91.25078,2,2
26_0224,26_0259,2.498864314442335,local,False,3_23,3_23,23,23,3,3,True,True,41.75885009765625,-83.6945,41.78131103515625,-83.69548,2,2
12_0566,12_1030,2.496447341175476,local,False,3_1,3_1,1,1,3,3,True,True,27.01592063903809,-80.10547,26.99489974975586,-80.09662,2,2
4_B959,4_B960,2.4944261104519745,local,False,2_10,2_10,10,10,2,2,True,True,33.462589263916016,-112.46941,33.46255111694336,-112.4963,1,1
